Event	ID	Name			Wwise Object Path	Notes
	7365553	Footsteps_Grass			\Default Work Unit\Footsteps_Grass	
	169930784	Play_VOX_Wolf			\Default Work Unit\VOICES\WOLF\Play_VOX_Wolf	
	269164602	Place_Tombstone			\Default Work Unit\Place_Tombstone	
	307640020	Footsteps_Stone			\Default Work Unit\Footsteps_Stone	
	381303321	Play_SFX_UI_Deny			\Default Work Unit\UI\Play_SFX_UI_Deny	
	445985471	Dig			\Default Work Unit\Dig	
	572867318	Take_Flower			\Default Work Unit\Take_Flower	
	921440522	Metalgate_Open			\Default Work Unit\Metalgate_Open	
	1565032450	Footsteps_Dirt			\Default Work Unit\Footsteps_Dirt	
	1578778902	Footsteps_Ghost			\Default Work Unit\Footsteps_Ghost	
	1603442012	Play_SFX_UI_Choose			\Default Work Unit\UI\Play_SFX_UI_Choose	
	1709289826	Stop_VOX_Banshee			\Default Work Unit\VOICES\BANSHEE\Stop_VOX_Banshee	
	1732241522	Footsteps_Wood			\Default Work Unit\Footsteps_Wood	
	1860438862	MetalGate_Close			\Default Work Unit\MetalGate_Close	
	2274964804	Play_SFX_UI_Overlap			\Default Work Unit\UI\Play_SFX_UI_Overlap	
	2321459623	Play_SFX_UI_Accept			\Default Work Unit\UI\Play_SFX_UI_Accept	
	2561686776	Play_VOX_Banshee			\Default Work Unit\VOICES\BANSHEE\Play_VOX_Banshee	
	2863552425	Craft			\Default Work Unit\Craft	
	3585906227	Take_TreeBranch			\Default Work Unit\Take_TreeBranch	
	3680743520	Take_Rock			\Default Work Unit\Take_Rock	
	3703337933	Day_Music			\Default Work Unit\Day_Music	
	4047140117	Play_SFX_UI_Validate			\Default Work Unit\UI\Play_SFX_UI_Validate	
	4055567060	Menu_Music			\Default Work Unit\Menu_Music	
	4122134662	Stop_VOX_Wolf			\Default Work Unit\VOICES\WOLF\Stop_VOX_Wolf	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	770921739	VOX_Banshee_Ono_06	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_06		7154
	772566196	SFX_MC_Footsteps_Wood_03	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_03		20646
	776076101	VOX_Wolf_Ono_02	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Wolf_Ono_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Wolf\VOX_Wolf_Ono_02		6166
	794258463	SFX_MC_Footsteps_Wood_05	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_05		21896
	804777561	VOX_Banshee_Ono_14	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_14_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_14		7154
	815467319	VOX_Wolf_Ono_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Wolf_Ono_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Wolf\VOX_Wolf_Ono_01		6250
	823497987	SFX_UI_Overlap_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_UI_Overlap_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_UI_Overlap\SFX_UI_Overlap_01		19952
	848967748	SFX_UI_Validate_02	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_UI_Validate_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_UI_Validate\SFX_UI_Validate_02		26484
	850169190	VOX_Banshee_Ono_08	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_08		7154
	858839850	SFX_MC_Footsteps_Stone_06	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Stone\SFX_MC_Footsteps_Stone_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Stone\SFX_MC_Footsteps_Stone_06		23158
	869304097	VOX_Wolf_Ono_10	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Wolf_Ono_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Wolf\VOX_Wolf_Ono_10		6546
	889391515	SFX_MC_Footsteps_Ghost_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Ghost\SFX_MC_Footsteps_Ghost_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Ghost\SFX_MC_Footsteps_Ghost_01		282450
	903722716	SFX_UI_DENY_03	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_UI_DENY_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_UI_Deny\SFX_UI_DENY_03		51936
	905042100	VOX_Banshee_Ono_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_01		7154
	926230939	SFX_UI_Accept_05	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_UI_Accept_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_UI_Accept\SFX_UI_Accept_05		39444
	928153213	VOX_Banshee_Ono_02	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_02		7154
	930896760	SFX_Take_Rock_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Take_Rock\SFX_Take_Rock_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Take_Rock\SFX_Take_Rock_01		65170
	945058016	SFX_MC_Footsteps_Dirt_03	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_FootSteps_Dirt\SFX_MC_Footsteps_Dirt_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_FootSteps_Dirt\SFX_MC_Footsteps_Dirt_03		27072
	957151973	SFX_Take_TreeBranch_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Take_TreeBranch\SFX_Take_TreeBranch_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Take_TreeBranch\SFX_Take_TreeBranch_01		56200
	959196636	SFX_MC_Footsteps_Wood_04	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Wood\SFX_MC_Footsteps_Wood_04		23066
	1009887703	SFX_UI_CHOOSE_03	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_UI_CHOOSE_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_UI_Choose\SFX_UI_CHOOSE_03		50752
	1027690596	SFX_MC_Footsteps_Ghost_02	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Footsteps\SFX_Footsteps_Ghost\SFX_MC_Footsteps_Ghost_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Footsteps\SFX_Footsteps_Ghost\SFX_MC_Footsteps_Ghost_02		326008
	1029001976	VOX_Banshee_Ono_16	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\VOX_Banshee_Ono_16_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOX_Banshee\VOX_Banshee_Ono_16		7154
	1073128726	SFX_Place_Tombstone_01	F:\GitHub\HappyDeath_Unity\HappyDeath_Unity_WwiseProject\.cache\Windows\SFX\SFX_Place_Tombstone\SFX_Place_Tombstone_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Place_Tombstone\SFX_Place_Tombstone_01		73054

